name	start	end	length	id	type	isfamily	isgroup	is_score	is_expected	is_frame	is_perc_of_orf	is_origin	
ISstart	2994595	2994891	297	<unknown id>	ISMae8_orf1 	ISAs1	-	496.0	3.92265e-64	(3, 0)	0.273	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:99	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:2	sbjct_end:100	expected:3.92265e-64	score:496.0	query_length:299	query_start:3	identities:93	align_length:99	positives:97	query_end:299	frame:(3, 0)	bits:195.667	mod_query_start:2994594	mod_query_end:2994890	perc_of_orf:0.273	
IS	2516826	2517158	333	<unknown id>	ISCaa10_orf1 	IS200/IS605	IS200	481.0	5.40806e-64	(-1, 0)	0.755	Candidatus Amoebophilus	1.0	is_name:ISCaa10_orf1 	original_orf:147	original_aa_length:111	family:IS200/IS605	group:IS200	origin:Candidatus Amoebophilus	ntlength:523.0	orflength:147	numorfs:1.0	sbjct_start:1	sbjct_end:111	expected:5.40806e-64	score:481.0	query_length:419	query_start:66	identities:84	align_length:111	positives:103	query_end:398	frame:(-1, 0)	bits:189.889	mod_query_start:2516825	mod_query_end:2517157	perc_of_orf:0.755	
IS	3349817	3350650	834	<unknown id>	ISSs1_orf1 	IS200/IS605	IS1341	477.0	1.09617e-57	(-1, 0)	0.678	Synechococcus sp.	1.0	is_name:ISSs1_orf1 	original_orf:429	original_aa_length:291	family:IS200/IS605	group:IS1341	origin:Synechococcus sp.	ntlength:1481.0	orflength:429	numorfs:1.0	sbjct_start:1	sbjct_end:291	expected:1.09617e-57	score:477.0	query_length:839	query_start:6	identities:117	align_length:297	positives:172	query_end:839	frame:(-1, 0)	bits:188.348	mod_query_start:3349816	mod_query_end:3350649	perc_of_orf:0.678	
ISend	3211966	3212397	432	<unknown id>	ISCysp15_orf1 	IS5	IS5	471.0	1.06526e-57	(-2, 0)	0.283	Cyanothece sp.	1.0	is_name:ISCysp15_orf1 	original_orf:508	original_aa_length:144	family:IS5	group:IS5	origin:Cyanothece sp.	ntlength:1690.0	orflength:508	numorfs:1.0	sbjct_start:362	sbjct_end:505	expected:1.06526e-57	score:471.0	query_length:561	query_start:9	identities:100	align_length:144	positives:113	query_end:440	frame:(-2, 0)	bits:186.037	mod_query_start:3211965	mod_query_end:3212396	perc_of_orf:0.283	
ISend	5007783	5008037	255	<unknown id>	ISMae21_orf1 	IS630	-	468.0	2.89615e-61	(2, 0)	0.301	Microcystis aeruginosa	1.0	is_name:ISMae21_orf1 	original_orf:282	original_aa_length:85	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:950.0	orflength:282	numorfs:1.0	sbjct_start:198	sbjct_end:282	expected:2.89615e-61	score:468.0	query_length:256	query_start:2	identities:85	align_length:85	positives:85	query_end:256	frame:(2, 0)	bits:184.882	mod_query_start:5007192	mod_query_end:5007446	perc_of_orf:0.301	
ISstart	4503206	4503778	573	<unknown id>	ISMyca1_orf1 	IS1634	-	467.0	3.9425e-56	(3, 0)	0.319	Mycobacterium canettii	1.0	is_name:ISMyca1_orf1 	original_orf:596	original_aa_length:190	family:IS1634	group:-	origin:Mycobacterium canettii	ntlength:1968.0	orflength:596	numorfs:1.0	sbjct_start:109	sbjct_end:298	expected:3.9425e-56	score:467.0	query_length:581	query_start:3	identities:94	align_length:191	positives:138	query_end:575	frame:(3, 0)	bits:184.496	mod_query_start:4503205	mod_query_end:4503777	perc_of_orf:0.319	
ISstart	2417365	2417748	384	<unknown id>	ISMae21_orf1 	IS630	-	466.0	4.62712e-60	(-1, 0)	0.454	Microcystis aeruginosa	1.0	is_name:ISMae21_orf1 	original_orf:282	original_aa_length:128	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:950.0	orflength:282	numorfs:1.0	sbjct_start:1	sbjct_end:128	expected:4.62712e-60	score:466.0	query_length:388	query_start:5	identities:113	align_length:128	positives:119	query_end:388	frame:(-1, 0)	bits:184.111	mod_query_start:2416909	mod_query_end:2417292	perc_of_orf:0.454	
ISstart	3179814	3180110	297	<unknown id>	ISMae26_orf3 	IS630	-	463.0	8.13445e-60	(3, 0)	0.313	Microcystis aeruginosa	3.0	is_name:ISMae26_orf3 	original_orf:316	original_aa_length:99	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1030.0	orflength:316	numorfs:3.0	sbjct_start:3	sbjct_end:101	expected:8.13445e-60	score:463.0	query_length:300	query_start:3	identities:99	align_length:99	positives:99	query_end:299	frame:(3, 0)	bits:182.956	mod_query_start:3179813	mod_query_end:3180109	perc_of_orf:0.313	
IS	2616432	2616998	567	<unknown id>	ISGme8_orf1 	IS110	-	462.0	1.15801e-57	(-1, 0)	0.594	Geobacter metallireducens	1.0	is_name:ISGme8_orf1 	original_orf:318	original_aa_length:189	family:IS110	group:-	origin:Geobacter metallireducens	ntlength:1185.0	orflength:318	numorfs:1.0	sbjct_start:129	sbjct_end:317	expected:1.15801e-57	score:462.0	query_length:635	query_start:12	identities:88	align_length:189	positives:123	query_end:578	frame:(-1, 0)	bits:182.57	mod_query_start:2616431	mod_query_end:2616997	perc_of_orf:0.594	
IS	387063	387563	501	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	457.0	2.50359e-56	(3, 0)	0.398	Tolypothrix sp.	1.0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:164	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:57	sbjct_end:220	expected:2.50359e-56	score:457.0	query_length:554	query_start:51	identities:103	align_length:167	positives:131	query_end:551	frame:(3, 0)	bits:180.644	mod_query_start:387062	mod_query_end:387562	perc_of_orf:0.398	
ISstart	297234	297527	294	<unknown id>	ISMae26_orf3 	IS630	-	446.0	2.75359e-57	(-1, 0)	0.31	Microcystis aeruginosa	3.0	is_name:ISMae26_orf3 	original_orf:316	original_aa_length:98	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1030.0	orflength:316	numorfs:3.0	sbjct_start:2	sbjct_end:99	expected:2.75359e-57	score:446.0	query_length:296	query_start:3	identities:97	align_length:98	positives:97	query_end:296	frame:(-1, 0)	bits:176.407	mod_query_start:296586	mod_query_end:296879	perc_of_orf:0.31	
IS	2459121	2459687	567	<unknown id>	ISNpu4_orf1 	IS4	IS10	440.0	1.69263e-80	(-3, 0)	0.486	Nostoc punctiforme	1.0	is_name:ISNpu4_orf1 	original_orf:389	original_aa_length:189	family:IS4	group:IS10	origin:Nostoc punctiforme	ntlength:1272.0	orflength:389	numorfs:1.0	sbjct_start:179	sbjct_end:367	expected:1.69263e-80	score:440.0	query_length:1144	query_start:39	identities:84	align_length:189	positives:128	query_end:605	frame:(-3, 0)	bits:174.096	mod_query_start:2459120	mod_query_end:2459686	perc_of_orf:0.486	
IS	340107	340517	411	<unknown id>	ISMae1_orf2 	ISNCY	-	435.0	4.42451e-54	(1, 0)	0.635	Microcystis aeruginosa	2.0	is_name:ISMae1_orf2 	original_orf:219	original_aa_length:139	family:ISNCY	group:-	origin:Microcystis aeruginosa	ntlength:1318.0	orflength:219	numorfs:2.0	sbjct_start:26	sbjct_end:164	expected:4.42451e-54	score:435.0	query_length:797	query_start:76	identities:91	align_length:141	positives:108	query_end:486	frame:(1, 0)	bits:172.17	mod_query_start:340106	mod_query_end:340516	perc_of_orf:0.635	
IS	349461	349871	411	<unknown id>	ISMae1_orf2 	ISNCY	-	434.0	5.68228e-54	(1, 0)	0.635	Microcystis aeruginosa	2.0	is_name:ISMae1_orf2 	original_orf:219	original_aa_length:139	family:ISNCY	group:-	origin:Microcystis aeruginosa	ntlength:1318.0	orflength:219	numorfs:2.0	sbjct_start:26	sbjct_end:164	expected:5.68228e-54	score:434.0	query_length:782	query_start:61	identities:91	align_length:141	positives:107	query_end:471	frame:(1, 0)	bits:171.785	mod_query_start:349460	mod_query_end:349870	perc_of_orf:0.635	
IS	3263590	3264000	411	<unknown id>	ISMae1_orf2 	ISNCY	-	433.0	5.20959e-54	(1, 0)	0.635	Microcystis aeruginosa	2.0	is_name:ISMae1_orf2 	original_orf:219	original_aa_length:139	family:ISNCY	group:-	origin:Microcystis aeruginosa	ntlength:1318.0	orflength:219	numorfs:2.0	sbjct_start:26	sbjct_end:164	expected:5.20959e-54	score:433.0	query_length:761	query_start:76	identities:91	align_length:141	positives:107	query_end:486	frame:(1, 0)	bits:171.4	mod_query_start:3263589	mod_query_end:3263999	perc_of_orf:0.635	
IS	4167167	4167577	411	<unknown id>	ISMae1_orf2 	ISNCY	-	433.0	8.93931e-54	(1, 0)	0.635	Microcystis aeruginosa	2.0	is_name:ISMae1_orf2 	original_orf:219	original_aa_length:139	family:ISNCY	group:-	origin:Microcystis aeruginosa	ntlength:1318.0	orflength:219	numorfs:2.0	sbjct_start:26	sbjct_end:164	expected:8.93931e-54	score:433.0	query_length:797	query_start:76	identities:91	align_length:141	positives:106	query_end:486	frame:(1, 0)	bits:171.4	mod_query_start:4167166	mod_query_end:4167576	perc_of_orf:0.635	
IS	4718613	4718993	381	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	433.0	1.00922e-69	(2, 0)	0.311	Tolypothrix sp.	1.0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:128	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:266	sbjct_end:393	expected:1.00922e-69	score:433.0	query_length:931	query_start:428	identities:82	align_length:128	positives:98	query_end:808	frame:(2, 0)	bits:171.4	mod_query_start:4718612	mod_query_end:4718992	perc_of_orf:0.311	
IS	1681476	1682261	786	<unknown id>	ISAcma44_orf1 	IS4	IS10	432.0	2.67639e-50	(-1, 0)	0.668	Acaryochloris marina	1.0	is_name:ISAcma44_orf1 	original_orf:383	original_aa_length:256	family:IS4	group:IS10	origin:Acaryochloris marina	ntlength:1304.0	orflength:383	numorfs:1.0	sbjct_start:6	sbjct_end:261	expected:2.67639e-50	score:432.0	query_length:1140	query_start:355	identities:94	align_length:262	positives:144	query_end:1140	frame:(-1, 0)	bits:171.014	mod_query_start:1681475	mod_query_end:1682260	perc_of_orf:0.668	
IS	3144134	3144919	786	<unknown id>	ISAcma44_orf1 	IS4	IS10	432.0	2.67639e-50	(-1, 0)	0.668	Acaryochloris marina	1.0	is_name:ISAcma44_orf1 	original_orf:383	original_aa_length:256	family:IS4	group:IS10	origin:Acaryochloris marina	ntlength:1304.0	orflength:383	numorfs:1.0	sbjct_start:6	sbjct_end:261	expected:2.67639e-50	score:432.0	query_length:1140	query_start:355	identities:94	align_length:262	positives:144	query_end:1140	frame:(-1, 0)	bits:171.014	mod_query_start:3144133	mod_query_end:3144918	perc_of_orf:0.668	
IS	3505455	3506240	786	<unknown id>	ISAcma44_orf1 	IS4	IS10	432.0	2.67639e-50	(-1, 0)	0.668	Acaryochloris marina	1.0	is_name:ISAcma44_orf1 	original_orf:383	original_aa_length:256	family:IS4	group:IS10	origin:Acaryochloris marina	ntlength:1304.0	orflength:383	numorfs:1.0	sbjct_start:6	sbjct_end:261	expected:2.67639e-50	score:432.0	query_length:1140	query_start:355	identities:94	align_length:262	positives:144	query_end:1140	frame:(-1, 0)	bits:171.014	mod_query_start:3505454	mod_query_end:3506239	perc_of_orf:0.668	
IS	339578	339898	321	<unknown id>	ISMae8_orf1 	ISAs1	-	428.0	7.99534e-54	(3, 0)	0.295	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:107	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:98	sbjct_end:204	expected:7.99534e-54	score:428.0	query_length:332	query_start:12	identities:95	align_length:107	positives:101	query_end:332	frame:(3, 0)	bits:169.474	mod_query_start:339577	mod_query_end:339897	perc_of_orf:0.295	
wholeIS_0.8	3717027	3717407	381	<unknown id>	ISMae29_orf1 	IS630	-	426.0	9.66428e-56	(3, 0)	0.852	Microcystis aeruginosa	3.0	is_name:ISMae29_orf1 	original_orf:149	original_aa_length:127	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1220.0	orflength:149	numorfs:3.0	sbjct_start:1	sbjct_end:127	expected:9.66428e-56	score:426.0	query_length:401	query_start:21	identities:79	align_length:127	positives:103	query_end:401	frame:(3, 0)	bits:168.703	mod_query_start:3717026	mod_query_end:3717406	perc_of_orf:0.852	
IS	2301337	2301831	495	<unknown id>	ISMae22_orf1 	IS630	-	420.0	6.59358e-52	(-1, 0)	0.352	Microcystis aeruginosa	1.0	is_name:ISMae22_orf1 	original_orf:347	original_aa_length:122	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1138.0	orflength:347	numorfs:1.0	sbjct_start:225	sbjct_end:346	expected:6.59358e-52	score:420.0	query_length:497	query_start:3	identities:113	align_length:165	positives:115	query_end:497	frame:(-1, 0)	bits:166.392	mod_query_start:2301336	mod_query_end:2301830	perc_of_orf:0.352	
IS	2496557	2497015	459	<unknown id>	ISAcma47_orf1 	IS4	IS10	419.0	1.18775e-51	(-1, 0)	0.432	Acaryochloris marina	1.0	is_name:ISAcma47_orf1 	original_orf:354	original_aa_length:153	family:IS4	group:IS10	origin:Acaryochloris marina	ntlength:1142.0	orflength:354	numorfs:1.0	sbjct_start:201	sbjct_end:353	expected:1.18775e-51	score:419.0	query_length:479	query_start:3	identities:112	align_length:153	positives:125	query_end:461	frame:(-1, 0)	bits:166.007	mod_query_start:2496556	mod_query_end:2497014	perc_of_orf:0.432	
IS	955015	955545	531	<unknown id>	ISAcma19_orf1 	IS4	IS10	417.0	8.27253e-48	(-1, 0)	0.446	Acaryochloris marina	1.0	is_name:ISAcma19_orf1 	original_orf:397	original_aa_length:177	family:IS4	group:IS10	origin:Acaryochloris marina	ntlength:1316.0	orflength:397	numorfs:1.0	sbjct_start:218	sbjct_end:394	expected:8.27253e-48	score:417.0	query_length:1187	query_start:6	identities:89	align_length:177	positives:116	query_end:536	frame:(-1, 0)	bits:165.236	mod_query_start:955014	mod_query_end:955544	perc_of_orf:0.446	
IS	3961891	3962136	246	<unknown id>	ISMae1_orf2 	ISNCY	-	417.0	2.53981e-54	(-2, 0)	0.374	Microcystis aeruginosa	2.0	is_name:ISMae1_orf2 	original_orf:219	original_aa_length:82	family:ISNCY	group:-	origin:Microcystis aeruginosa	ntlength:1318.0	orflength:219	numorfs:2.0	sbjct_start:113	sbjct_end:194	expected:2.53981e-54	score:417.0	query_length:258	query_start:12	identities:79	align_length:82	positives:81	query_end:257	frame:(-2, 0)	bits:165.236	mod_query_start:3961890	mod_query_end:3962135	perc_of_orf:0.374	
ISend	306269	306514	246	<unknown id>	ISMae8_orf1 	ISAs1	-	414.0	3.37186e-52	(-1, 0)	0.226	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:82	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:281	sbjct_end:362	expected:3.37186e-52	score:414.0	query_length:248	query_start:3	identities:81	align_length:82	positives:81	query_end:248	frame:(-1, 0)	bits:164.081	mod_query_start:306268	mod_query_end:306513	perc_of_orf:0.226	
IS	1837172	1837582	411	<unknown id>	ISMae1_orf2 	ISNCY	-	413.0	2.0506e-62	(1, 0)	0.635	Microcystis aeruginosa	2.0	is_name:ISMae1_orf2 	original_orf:219	original_aa_length:139	family:ISNCY	group:-	origin:Microcystis aeruginosa	ntlength:1318.0	orflength:219	numorfs:2.0	sbjct_start:26	sbjct_end:164	expected:2.0506e-62	score:413.0	query_length:797	query_start:76	identities:90	align_length:147	positives:105	query_end:486	frame:(1, 0)	bits:163.696	mod_query_start:1837171	mod_query_end:1837581	perc_of_orf:0.635	
IS	2664575	2664985	411	<unknown id>	ISMae1_orf2 	ISNCY	-	409.0	3.92684e-50	(-2, 0)	0.635	Microcystis aeruginosa	2.0	is_name:ISMae1_orf2 	original_orf:219	original_aa_length:139	family:ISNCY	group:-	origin:Microcystis aeruginosa	ntlength:1318.0	orflength:219	numorfs:2.0	sbjct_start:26	sbjct_end:164	expected:3.92684e-50	score:409.0	query_length:797	query_start:311	identities:84	align_length:139	positives:98	query_end:721	frame:(-2, 0)	bits:162.155	mod_query_start:2664574	mod_query_end:2664984	perc_of_orf:0.635	
IS	1074531	1074938	408	<unknown id>	ISMae1_orf2 	ISNCY	-	408.0	2.17053e-51	(-3, 0)	0.621	Microcystis aeruginosa	2.0	is_name:ISMae1_orf2 	original_orf:219	original_aa_length:136	family:ISNCY	group:-	origin:Microcystis aeruginosa	ntlength:1318.0	orflength:219	numorfs:2.0	sbjct_start:33	sbjct_end:168	expected:2.17053e-51	score:408.0	query_length:514	query_start:15	identities:83	align_length:136	positives:93	query_end:422	frame:(-3, 0)	bits:161.77	mod_query_start:1074530	mod_query_end:1074937	perc_of_orf:0.621	
ISend	2506425	2506688	264	<unknown id>	ISMae39_orf1 	IS30	-	399.0	1.20649e-49	(3, 0)	0.268	Microcystis aeruginosa	1.0	is_name:ISMae39_orf1 	original_orf:328	original_aa_length:88	family:IS30	group:-	origin:Microcystis aeruginosa	ntlength:1092.0	orflength:328	numorfs:1.0	sbjct_start:241	sbjct_end:328	expected:1.20649e-49	score:399.0	query_length:368	query_start:105	identities:76	align_length:88	positives:78	query_end:368	frame:(3, 0)	bits:158.303	mod_query_start:2506424	mod_query_end:2506687	perc_of_orf:0.268	
IS	1307228	1307620	393	<unknown id>	ISTosp1_orf1 	IS200/IS605	IS1341	395.0	2.48192e-47	(3, 0)	0.306	Tolypothrix sp.	1.0	is_name:ISTosp1_orf1 	original_orf:412	original_aa_length:126	family:IS200/IS605	group:IS1341	origin:Tolypothrix sp.	ntlength:1372.0	orflength:412	numorfs:1.0	sbjct_start:287	sbjct_end:412	expected:2.48192e-47	score:395.0	query_length:527	query_start:135	identities:81	align_length:132	positives:92	query_end:527	frame:(3, 0)	bits:156.762	mod_query_start:1307227	mod_query_end:1307619	perc_of_orf:0.306	
ISstart	1512060	1512299	240	<unknown id>	ISMae7_orf1 	IS4	IS50	394.0	2.37191e-48	(-1, 0)	0.171	Microcystis aeruginosa	1.0	is_name:ISMae7_orf1 	original_orf:469	original_aa_length:80	family:IS4	group:IS50	origin:Microcystis aeruginosa	ntlength:1589.0	orflength:469	numorfs:1.0	sbjct_start:67	sbjct_end:146	expected:2.37191e-48	score:394.0	query_length:242	query_start:3	identities:77	align_length:80	positives:77	query_end:242	frame:(-1, 0)	bits:156.377	mod_query_start:1512059	mod_query_end:1512298	perc_of_orf:0.171	
IS	3261649	3262539	891	<unknown id>	ISTvo1_orf2 	IS607	-	394.0	2.36058e-43	(1, 0)	0.74	Thermoplasma volcanium	2.0	is_name:ISTvo1_orf2 	original_orf:416	original_aa_length:308	family:IS607	group:-	origin:Thermoplasma volcanium	ntlength:1897.0	orflength:416	numorfs:2.0	sbjct_start:12	sbjct_end:319	expected:2.36058e-43	score:394.0	query_length:1506	query_start:616	identities:109	align_length:314	positives:171	query_end:1506	frame:(1, 0)	bits:156.377	mod_query_start:3261648	mod_query_end:3262538	perc_of_orf:0.74	
wholeIS_0.8	587123	587650	528	<unknown id>	ISCARN56_orf1 	IS607	-	392.0	4.19851e-49	(-1, 0)	0.911	Metagenomic data	2.0	is_name:ISCARN56_orf1 	original_orf:192	original_aa_length:175	family:IS607	group:-	origin:Metagenomic data	ntlength:1894.0	orflength:192	numorfs:2.0	sbjct_start:1	sbjct_end:175	expected:4.19851e-49	score:392.0	query_length:566	query_start:39	identities:84	align_length:182	positives:125	query_end:566	frame:(-1, 0)	bits:155.606	mod_query_start:587122	mod_query_end:587649	perc_of_orf:0.911	
IS	1518494	1518997	504	<unknown id>	ISBth14_orf1 	IS200/IS605	IS1341	391.0	3.79701e-46	(3, 0)	0.354	Bacillus thuringiensis	1.0	is_name:ISBth14_orf1 	original_orf:489	original_aa_length:173	family:IS200/IS605	group:IS1341	origin:Bacillus thuringiensis	ntlength:1664.0	orflength:489	numorfs:1.0	sbjct_start:298	sbjct_end:470	expected:3.79701e-46	score:391.0	query_length:539	query_start:3	identities:79	align_length:174	positives:112	query_end:506	frame:(3, 0)	bits:155.221	mod_query_start:1518493	mod_query_end:1518996	perc_of_orf:0.354	
ISstart	1665768	1666295	528	<unknown id>	IS8402_orf1 	IS4	IS10	386.0	4.0563e-45	(-1, 0)	0.459	Synechocystis sp.	1.0	is_name:IS8402_orf1 	original_orf:399	original_aa_length:183	family:IS4	group:IS10	origin:Synechocystis sp.	ntlength:1322.0	orflength:399	numorfs:1.0	sbjct_start:1	sbjct_end:183	expected:4.0563e-45	score:386.0	query_length:732	query_start:205	identities:91	align_length:183	positives:127	query_end:732	frame:(-1, 0)	bits:153.295	mod_query_start:1665767	mod_query_end:1666294	perc_of_orf:0.459	
IS	1517967	1518257	291	<unknown id>	ISMae4_orf1 	IS5	ISL2	384.0	2.44532e-48	(3, 0)	0.34	Microcystis aeruginosa	1.0	is_name:ISMae4_orf1 	original_orf:285	original_aa_length:97	family:IS5	group:ISL2	origin:Microcystis aeruginosa	ntlength:1218.0	orflength:285	numorfs:1.0	sbjct_start:189	sbjct_end:285	expected:2.44532e-48	score:384.0	query_length:293	query_start:3	identities:94	align_length:97	positives:94	query_end:293	frame:(3, 0)	bits:152.525	mod_query_start:1517280	mod_query_end:1517570	perc_of_orf:0.34	
IS	4088674	4088961	288	<unknown id>	ISMae4_orf1 	IS5	ISL2	380.0	1.02296e-47	(-3, 0)	0.337	Microcystis aeruginosa	1.0	is_name:ISMae4_orf1 	original_orf:285	original_aa_length:96	family:IS5	group:ISL2	origin:Microcystis aeruginosa	ntlength:1218.0	orflength:285	numorfs:1.0	sbjct_start:189	sbjct_end:284	expected:1.02296e-47	score:380.0	query_length:292	query_start:3	identities:93	align_length:96	positives:93	query_end:290	frame:(-3, 0)	bits:150.984	mod_query_start:4088673	mod_query_end:4088960	perc_of_orf:0.337	
IS	4524832	4525095	264	<unknown id>	ISMae8_orf1 	ISAs1	-	380.0	6.37047e-47	(-1, 0)	0.242	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:88	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:252	sbjct_end:339	expected:6.37047e-47	score:380.0	query_length:331	query_start:68	identities:72	align_length:88	positives:79	query_end:331	frame:(-1, 0)	bits:150.984	mod_query_start:4524831	mod_query_end:4525094	perc_of_orf:0.242	
IS	2840518	2841360	843	<unknown id>	ISTfu1_orf2 	IS200/IS605	-	374.0	6.97541e-42	(-1, 0)	0.705	Thermobifida fusca	2.0	is_name:ISTfu1_orf2 	original_orf:397	original_aa_length:280	family:IS200/IS605	group:-	origin:Thermobifida fusca	ntlength:1743.0	orflength:397	numorfs:2.0	sbjct_start:94	sbjct_end:373	expected:6.97541e-42	score:374.0	query_length:1124	query_start:93	identities:96	align_length:288	positives:152	query_end:935	frame:(-1, 0)	bits:148.673	mod_query_start:2840517	mod_query_end:2841359	perc_of_orf:0.705	
IS	2305334	2305897	564	<unknown id>	ISNpu11_orf1 	IS5	ISL2	372.0	8.24247e-55	(1, 0)	0.655	Nostoc punctiforme	1.0	is_name:ISNpu11_orf1 	original_orf:287	original_aa_length:188	family:IS5	group:ISL2	origin:Nostoc punctiforme	ntlength:1072.0	orflength:287	numorfs:1.0	sbjct_start:89	sbjct_end:276	expected:8.24247e-55	score:372.0	query_length:837	query_start:271	identities:106	align_length:188	positives:133	query_end:834	frame:(1, 0)	bits:147.902	mod_query_start:2305333	mod_query_end:2305896	perc_of_orf:0.655	
IS	5104857	5105420	564	<unknown id>	ISNpu11_orf1 	IS5	ISL2	372.0	8.24247e-55	(1, 0)	0.655	Nostoc punctiforme	1.0	is_name:ISNpu11_orf1 	original_orf:287	original_aa_length:188	family:IS5	group:ISL2	origin:Nostoc punctiforme	ntlength:1072.0	orflength:287	numorfs:1.0	sbjct_start:89	sbjct_end:276	expected:8.24247e-55	score:372.0	query_length:837	query_start:271	identities:106	align_length:188	positives:133	query_end:834	frame:(1, 0)	bits:147.902	mod_query_start:5104856	mod_query_end:5105419	perc_of_orf:0.655	
ISstart	3273481	3273696	216	<unknown id>	ISMae34_orf1 	IS701	-	371.0	1.60889e-45	(3, 0)	0.171	Microcystis aeruginosa	1.0	is_name:ISMae34_orf1 	original_orf:422	original_aa_length:72	family:IS701	group:-	origin:Microcystis aeruginosa	ntlength:1363.0	orflength:422	numorfs:1.0	sbjct_start:3	sbjct_end:74	expected:1.60889e-45	score:371.0	query_length:221	query_start:6	identities:60	align_length:72	positives:71	query_end:221	frame:(3, 0)	bits:147.517	mod_query_start:3273480	mod_query_end:3273695	perc_of_orf:0.171	
ISstart	2557160	2557375	216	<unknown id>	ISMae43_orf2 	ISKra4	ISMich2	365.0	6.04177e-44	(-3, 0)	0.223	Microcystis aeruginosa	3.0	is_name:ISMae43_orf2 	original_orf:323	original_aa_length:72	family:ISKra4	group:ISMich2	origin:Microcystis aeruginosa	ntlength:1262.0	orflength:323	numorfs:3.0	sbjct_start:1	sbjct_end:72	expected:6.04177e-44	score:365.0	query_length:494	query_start:187	identities:68	align_length:72	positives:70	query_end:402	frame:(-3, 0)	bits:145.206	mod_query_start:2556398	mod_query_end:2556613	perc_of_orf:0.223	
IS	2784310	2784684	375	<unknown id>	ISSde13_orf1 	IS110	-	365.0	2.85742e-44	(3, 0)	0.387	Shewanella denitrificans	1.0	is_name:ISSde13_orf1 	original_orf:323	original_aa_length:125	family:IS110	group:-	origin:Shewanella denitrificans	ntlength:1196.0	orflength:323	numorfs:1.0	sbjct_start:194	sbjct_end:318	expected:2.85742e-44	score:365.0	query_length:428	query_start:36	identities:65	align_length:125	positives:97	query_end:410	frame:(3, 0)	bits:145.206	mod_query_start:2784309	mod_query_end:2784683	perc_of_orf:0.387	
ISstart	5082746	5082952	207	<unknown id>	ISMae26_orf3 	IS630	-	365.0	7.37425e-43	(-2, 0)	0.218	Microcystis aeruginosa	3.0	is_name:ISMae26_orf3 	original_orf:316	original_aa_length:69	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1030.0	orflength:316	numorfs:3.0	sbjct_start:1	sbjct_end:69	expected:7.37425e-43	score:365.0	query_length:723	query_start:3	identities:69	align_length:69	positives:69	query_end:209	frame:(-2, 0)	bits:145.206	mod_query_start:5082745	mod_query_end:5082951	perc_of_orf:0.218	
ISmiddle	1627136	1627366	231	<unknown id>	ISMae2_orf1 	ISNCY	ISMae2	362.0	3.98761e-44	(-1, 0)	0.186	Microcystis aeruginosa	1.0	is_name:ISMae2_orf1 	original_orf:415	original_aa_length:77	family:ISNCY	group:ISMae2	origin:Microcystis aeruginosa	ntlength:1865.0	orflength:415	numorfs:1.0	sbjct_start:203	sbjct_end:279	expected:3.98761e-44	score:362.0	query_length:233	query_start:3	identities:69	align_length:77	positives:71	query_end:233	frame:(-1, 0)	bits:144.05	mod_query_start:1627135	mod_query_end:1627365	perc_of_orf:0.186	
ISend	4822773	4822976	204	<unknown id>	ISMae36_orf1 	ISL3	-	362.0	2.91233e-44	(3, 0)	0.168	Microcystis aeruginosa	1.0	is_name:ISMae36_orf1 	original_orf:404	original_aa_length:68	family:ISL3	group:-	origin:Microcystis aeruginosa	ntlength:1422.0	orflength:404	numorfs:1.0	sbjct_start:337	sbjct_end:404	expected:2.91233e-44	score:362.0	query_length:224	query_start:21	identities:66	align_length:68	positives:67	query_end:224	frame:(3, 0)	bits:144.05	mod_query_start:4822772	mod_query_end:4822975	perc_of_orf:0.168	
